name,age,income,city,has_car
Alice,37,2124.0,Madrid,no
Hank,51,-,Madrid,yes
Jack,31,1886.0,Barcelona,yes
Ivy,64,2506.0,Bilbao,yes
Hank,65,2277.0,Barcelona,yes
Eve,39,2011.0,Valencia,yes
Ivy,57,3772.0,Seville,yes
Eve,57,2832.0,Bilbao,yes
Bob,54,2194.0,Barcelona,no
Ivy,29,2617.0,Bilbao,yes
Diana,22,1679.0,Barcelona,yes
Jack,unknown,2151.0,Seville,yes
Diana,26,2244.0,Valencia,yes
Ivy,34,1503.0,Zaragoza,yes
Frank,51,2810.0,-,unknown
Eve,49,2096.0,Bilbao,yes
Charlie,30,2216.0,Zaragoza,yes
Ivy,20,2045.0,Madrid,no
Alice,31,4867.0,Seville,no
Eve,42,1970.0,Barcelona,no
Diana,58,845.0,Barcelona,yes
Frank,38,1220.0,Valencia,no
Charlie,34,3107.0,Bilbao,no
Grace,47,3569.0,Bilbao,yes
Diana,23,1955.0,Bilbao,unknown
Bob,31,3523.0,Seville,unknown
Bob,21,3093.0,Zaragoza,no
Grace,46,2348.0,Bilbao,yes
Charlie,42,2292.0,Bilbao,no
Diana,49,2645.0,Barcelona,unknown
Grace,50,-,Valencia,unknown
Diana,39,2818.0,Bilbao,yes
Diana,63,-500,-,yes
Charlie,65,2361.0,Madrid,yes
Diana,25,4085.0,Barcelona,no
Grace,66,2701.0,Barcelona,no
Frank,29,3195.0,Barcelona,yes
Jack,32,2932.0,Bilbao,yes
Hank,46,2719.0,Madrid,yes
Alice,21,2587.0,Barcelona,no
Diana,38,3218.0,Seville,yes
Charlie,29,3075.0,Valencia,yes
Frank,44,2711.0,Madrid,no
Charlie,60,1945.0,Seville,no
Jack,66,-,Valencia,no
Charlie,30,2446.0,-,no
Frank,47,2253.0,Bilbao,yes
Bob,43,4643.0,-,yes
Jack,40,-,Barcelona,yes
Jack,51,3267.0,Bilbao,no
Hank,69,1810.0,Seville,unknown
Diana,40,2605.0,Seville,yes
Alice,unknown,4555.0,Valencia,no
Hank,65,1730.0,Barcelona,no
Eve,66,1921.0,Madrid,unknown
Jack,36,2486.0,Bilbao,no
Grace,45,1822.0,Bilbao,yes
Frank,63,3207.0,Madrid,no
Jack,45,2072.0,Seville,no
Ivy,44,3023.0,Bilbao,no
Eve,66,1437.0,Seville,no
Alice,61,1055.0,Barcelona,yes
Alice,45,2317.0,Bilbao,no
Eve,28,1245.0,Seville,yes
Frank,41,3715.0,Bilbao,yes
Alice,53,1276.0,Seville,yes
Bob,33,1670.0,Bilbao,yes
Hank,46,2831.0,Madrid,yes
Hank,52,2031.0,Zaragoza,no
Alice,24,1285.0,Barcelona,no
Frank,48,4132.0,Bilbao,yes
Alice,56,1699.0,Bilbao,yes
Hank,30,2343.0,Seville,yes
Ivy,47,2333.0,Seville,yes
Ivy,55,3068.0,Madrid,yes
Frank,22,2870.0,Valencia,no
Grace,52,1839.0,Seville,unknown
Jack,32,2239.0,Madrid,no
Grace,39,2318.0,Madrid,no
Eve,52,3099.0,-,no
Hank,20,1565.0,Barcelona,yes
Frank,20,4114.0,Barcelona,yes
Ivy,42,1893.0,Barcelona,yes
Frank,67,-,Seville,yes
Ivy,20,1572.0,Valencia,no
Alice,59,-,Bilbao,no
Alice,unknown,1800.0,Valencia,no
Alice,44,1724.0,Madrid,yes
Frank,unknown,2169.0,Valencia,yes
Hank,43,1717.0,Madrid,unknown
Charlie,24,3056.0,Bilbao,yes
Bob,57,1874.0,Madrid,no
Ivy,33,1785.0,Barcelona,yes
Hank,58,2186.0,Valencia,yes
Grace,52,3294.0,Barcelona,yes
Eve,47,2672.0,Valencia,unknown
Eve,35,2420.0,Valencia,yes
Alice,52,1354.0,-,no
Bob,69,1586.0,Madrid,yes
Ivy,66,1477.0,Seville,no
Diana,65,3545.0,Bilbao,no
Hank,30,2924.0,Madrid,no
Hank,49,1811.0,Seville,yes
Diana,39,2049.0,Bilbao,yes
Charlie,68,-500,Bilbao,no
Grace,67,1791.0,Zaragoza,no
Alice,63,2868.0,Bilbao,yes
Eve,28,2270.0,Valencia,yes
Ivy,35,4165.0,Zaragoza,yes
Hank,55,3500.0,Barcelona,no
Hank,57,3548.0,Seville,yes
Alice,37,3037.0,Bilbao,yes
Bob,26,2162.0,Bilbao,yes
Charlie,26,-,Zaragoza,no
Charlie,54,2221.0,Madrid,unknown
Bob,42,-,Bilbao,no
Jack,44,-,Barcelona,no
Bob,60,-,Bilbao,no
Hank,20,2602.0,Seville,yes
Frank,57,3892.0,Barcelona,no
Grace,33,1353.0,Bilbao,yes
Charlie,unknown,3971.0,Valencia,yes
Diana,67,2351.0,Seville,no
Grace,45,1375.0,-,yes
Charlie,35,1898.0,Seville,no
Grace,31,-500,Seville,no
Alice,29,3023.0,Madrid,yes
Alice,69,1669.0,Barcelona,yes
Hank,unknown,2635.0,Madrid,no
Grace,42,3407.0,Barcelona,no
Alice,43,1962.0,Barcelona,no
Ivy,53,2286.0,Valencia,yes
Alice,62,1457.0,Seville,no
Jack,47,2189.0,Madrid,yes
Hank,57,4559.0,Seville,yes
Jack,48,3122.0,Zaragoza,no
Jack,41,2288.0,Barcelona,yes
Diana,27,2011.0,Seville,yes
Hank,30,2466.0,Madrid,yes
Charlie,41,2604.0,Valencia,no
Eve,22,2165.0,Bilbao,unknown
Charlie,35,2924.0,Madrid,unknown
Eve,43,1737.0,Barcelona,yes
Ivy,43,1733.0,Bilbao,no
Eve,60,2796.0,Barcelona,no
Alice,68,-,Bilbao,yes
Diana,56,3083.0,Seville,yes
Hank,23,2489.0,Madrid,yes
Frank,40,1038.0,Bilbao,no
Frank,56,2588.0,Valencia,no
Eve,49,1152.0,Madrid,yes
Charlie,42,3055.0,Zaragoza,yes
Frank,41,2301.0,Valencia,no
Grace,40,3981.0,Bilbao,no
Ivy,48,3357.0,Barcelona,yes
Grace,28,1651.0,Madrid,yes
Jack,45,883.0,Bilbao,unknown
Ivy,30,-,Seville,no
Alice,54,1523.0,Barcelona,no
Diana,63,3961.0,Bilbao,no
Diana,unknown,0,Valencia,unknown
Alice,39,3247.0,Barcelona,yes
Bob,67,2272.0,Bilbao,yes
Hank,52,2356.0,Seville,yes
Diana,41,2474.0,Valencia,no
Bob,21,3385.0,Bilbao,yes
Charlie,20,2749.0,Seville,yes
Charlie,31,1654.0,Zaragoza,yes
Bob,31,3798.0,Bilbao,no
Bob,unknown,2266.0,Barcelona,no
Hank,45,2136.0,Valencia,yes
Ivy,69,236.0,-,yes
Eve,unknown,3008.0,Bilbao,no
Grace,65,0,Barcelona,yes
Jack,47,-,Barcelona,no
Ivy,37,2178.0,Valencia,yes
Alice,55,2040.0,Bilbao,unknown
Jack,42,2204.0,Zaragoza,yes
Alice,33,2871.0,Bilbao,no
Alice,43,3011.0,Barcelona,yes
Eve,53,2315.0,Bilbao,yes
Hank,38,3259.0,Madrid,no
Alice,55,2437.0,Valencia,no
Charlie,69,-,Valencia,no
Charlie,40,2659.0,Valencia,no
Diana,unknown,1412.0,Seville,no
Jack,40,2686.0,Barcelona,no
Diana,61,1266.0,Barcelona,yes
Charlie,28,1678.0,Bilbao,no
Bob,68,885.0,Madrid,yes
Bob,40,2360.0,Valencia,yes
Bob,62,3788.0,Barcelona,no
Frank,59,2406.0,Barcelona,yes
Eve,59,3015.0,Barcelona,yes
Eve,65,4382.0,Seville,yes
Ivy,29,2823.0,Valencia,no
Frank,unknown,1888.0,Barcelona,no
Bob,24,1998.0,Bilbao,yes
Diana,34,2501.0,Madrid,yes
Diana,22,1994.0,Bilbao,yes
Ivy,54,2054.0,Barcelona,yes
Diana,50,3288.0,Zaragoza,yes
Bob,57,-,Madrid,yes
Hank,28,1182.0,Seville,no
Eve,36,1845.0,Seville,no
Alice,53,2129.0,Seville,yes
Grace,61,2979.0,Bilbao,yes
Charlie,64,3414.0,Madrid,yes
Ivy,23,4662.0,Valencia,yes
Ivy,40,2127.0,Bilbao,yes
Diana,20,2167.0,Bilbao,unknown
Frank,60,2971.0,Valencia,no
Frank,26,1954.0,Seville,no
Grace,61,2387.0,Bilbao,yes
Alice,27,2168.0,Bilbao,no
Diana,20,403.0,Bilbao,unknown
Bob,63,2599.0,Bilbao,yes
Grace,41,2354.0,Valencia,no
Alice,41,3517.0,Seville,yes
Frank,52,2504.0,Valencia,no
Hank,33,1496.0,Madrid,yes
Jack,54,2294.0,Bilbao,no
Charlie,41,827.0,Seville,yes
Alice,33,1531.0,Madrid,no
Hank,39,3008.0,Seville,no
Alice,20,2302.0,Barcelona,no
Alice,35,3238.0,Madrid,no
Jack,unknown,926.0,Seville,yes
Ivy,26,2306.0,Bilbao,no
Hank,25,2120.0,Valencia,yes
Ivy,52,3265.0,Madrid,no
Alice,41,3038.0,Seville,yes
Alice,26,3014.0,Madrid,no
Diana,57,3733.0,Zaragoza,yes
Alice,58,2206.0,Barcelona,unknown
Ivy,21,3568.0,Bilbao,no
Alice,30,1665.0,Madrid,yes
Frank,38,1635.0,Madrid,no
Ivy,unknown,3102.0,Valencia,yes
Hank,23,1296.0,Bilbao,yes
Charlie,60,2958.0,Zaragoza,yes
Eve,35,2581.0,Valencia,no
Frank,26,3357.0,Barcelona,unknown
Hank,63,0,Madrid,unknown
Eve,24,2545.0,Seville,yes
Charlie,26,2907.0,Valencia,yes
Hank,67,1970.0,Zaragoza,no
Ivy,45,1935.0,Valencia,yes
Eve,43,-,Bilbao,no
Alice,54,2477.0,Bilbao,unknown
Frank,51,2174.0,Madrid,yes
Ivy,50,2434.0,Valencia,yes
Jack,21,3776.0,Bilbao,no
Eve,47,-,Valencia,no
Bob,33,2122.0,Seville,unknown
Frank,60,1134.0,Bilbao,no
Ivy,45,2466.0,Barcelona,yes
Jack,26,3026.0,Bilbao,no
Alice,64,3169.0,Valencia,no
Charlie,unknown,2587.0,Seville,unknown
Eve,33,3265.0,Barcelona,no
Alice,66,3085.0,Valencia,no
Ivy,58,3390.0,Madrid,yes
Bob,62,3287.0,Madrid,yes
Grace,53,3756.0,Valencia,unknown
Jack,65,2364.0,Barcelona,unknown
Grace,25,1438.0,Seville,no
Hank,49,3031.0,Madrid,unknown
Charlie,34,3124.0,Madrid,yes
Ivy,39,3756.0,Barcelona,no
Eve,31,3525.0,Valencia,no
Alice,30,-,Barcelona,no
Diana,42,2996.0,Madrid,no
Diana,65,2683.0,Seville,no
Frank,51,1392.0,Bilbao,no
Charlie,37,2746.0,Seville,yes
Eve,41,2058.0,Barcelona,no
Eve,46,2669.0,Bilbao,yes
Diana,32,2544.0,Seville,yes
Grace,46,2877.0,Seville,no
Diana,54,2422.0,Barcelona,no
Hank,32,3248.0,Barcelona,unknown
Charlie,49,321.0,Valencia,yes
Ivy,55,-,Barcelona,yes
Diana,45,3462.0,Seville,no
Alice,34,3996.0,Barcelona,no
Bob,47,3086.0,Madrid,unknown
Ivy,59,3848.0,Madrid,no
Ivy,31,2635.0,Madrid,no
Charlie,48,2502.0,Valencia,no
Grace,54,-,Madrid,yes
Frank,36,2497.0,Seville,unknown
Bob,39,1874.0,Barcelona,no
Eve,64,2088.0,Seville,yes
Grace,38,1610.0,Zaragoza,no
Jack,49,2923.0,Bilbao,no
Ivy,27,2509.0,Seville,yes
Alice,66,2212.0,Valencia,yes
Charlie,49,2047.0,Seville,no
Eve,58,2904.0,Zaragoza,unknown
Bob,50,3124.0,Valencia,no
Frank,37,1596.0,Madrid,yes
Alice,37,-,Bilbao,no
Bob,55,3264.0,Madrid,yes
Alice,62,-,Bilbao,yes
Charlie,26,2938.0,Madrid,yes
Hank,62,3794.0,Madrid,no
Bob,61,3795.0,Bilbao,yes
Jack,25,3090.0,Seville,yes
Charlie,25,-,Seville,yes
Alice,54,4302.0,Bilbao,no
Diana,62,632.0,Bilbao,yes
Hank,unknown,2129.0,Valencia,yes
Bob,52,3179.0,-,no
Alice,69,2230.0,Barcelona,no
Ivy,36,3492.0,Madrid,no
Frank,31,2469.0,Bilbao,no
Diana,69,2605.0,Valencia,no
Hank,34,2280.0,Bilbao,no
Ivy,unknown,2082.0,Madrid,no
Diana,42,2062.0,Madrid,no
Frank,46,2717.0,Madrid,yes
Alice,33,1880.0,Seville,yes
Diana,53,3263.0,Bilbao,yes
Frank,54,3023.0,Valencia,yes
Bob,30,3380.0,Madrid,unknown
Jack,44,1597.0,Valencia,yes
Jack,22,1140.0,Barcelona,no
Charlie,31,-,Seville,unknown
Diana,69,4819.0,Seville,no
Bob,45,0,Madrid,yes
Frank,51,2056.0,Valencia,unknown
Bob,64,2840.0,Seville,yes
Diana,55,3082.0,Barcelona,yes
Frank,59,1405.0,Valencia,yes
Grace,55,3596.0,Seville,yes
Frank,44,2366.0,Valencia,no
Charlie,51,2427.0,Madrid,yes
Hank,34,2519.0,Barcelona,no
Grace,64,3416.0,Bilbao,yes
Hank,28,1896.0,Barcelona,unknown
Eve,64,1134.0,Bilbao,yes
Ivy,63,2758.0,Valencia,unknown
Diana,unknown,-,Valencia,yes
Ivy,55,2259.0,Bilbao,no
Charlie,69,3449.0,Valencia,no
Charlie,48,2963.0,Barcelona,no
Frank,37,3334.0,Madrid,yes
Frank,63,2996.0,Seville,no
Hank,unknown,-,Valencia,no
Charlie,26,2029.0,Bilbao,no
Ivy,unknown,2819.0,Valencia,no
Diana,54,2150.0,Valencia,unknown
Frank,42,3265.0,Barcelona,unknown
Jack,30,-,Barcelona,no
Frank,unknown,3875.0,Bilbao,yes
Grace,26,2075.0,Madrid,yes
Jack,30,3626.0,Zaragoza,no
Jack,43,2975.0,Madrid,unknown
Eve,21,2474.0,Valencia,yes
Eve,39,2934.0,Madrid,yes
Bob,65,2709.0,Bilbao,yes
Frank,67,2785.0,Barcelona,yes
Jack,63,-,Seville,unknown
Eve,36,1939.0,Zaragoza,no
Diana,23,2232.0,Seville,yes
Bob,unknown,1153.0,Madrid,yes
Diana,38,3174.0,Bilbao,yes
Charlie,57,1512.0,Valencia,no
Jack,25,2326.0,Madrid,no
Frank,53,-,Valencia,yes
Bob,49,-,Bilbao,yes
Alice,66,1080.0,Valencia,unknown
Ivy,25,2427.0,Bilbao,no
Jack,40,-,Seville,no
Hank,69,-,Valencia,no
Bob,39,3575.0,Barcelona,unknown
Alice,52,1843.0,Bilbao,no
Bob,28,861.0,Valencia,unknown
Hank,56,3148.0,Madrid,yes
Hank,33,2070.0,Barcelona,yes
Ivy,48,-,Bilbao,yes
Alice,unknown,2373.0,Barcelona,no
Bob,53,3484.0,Barcelona,no
Jack,43,1489.0,Madrid,yes
Jack,29,4369.0,Madrid,unknown
Hank,37,-,-,unknown
Bob,62,2570.0,Valencia,yes
Alice,30,1525.0,Bilbao,no
Alice,unknown,2533.0,Bilbao,no
Grace,44,2393.0,Barcelona,yes
Ivy,36,1308.0,Bilbao,no
Grace,55,4761.0,-,yes
Charlie,38,2104.0,Bilbao,unknown
Hank,34,2104.0,Seville,no
Alice,46,3275.0,Valencia,unknown
Ivy,57,3951.0,Bilbao,no
Ivy,63,3401.0,Madrid,yes
Hank,51,1539.0,Bilbao,yes
Ivy,53,2671.0,Valencia,no
Frank,59,995.0,Seville,yes
Eve,33,-,Bilbao,no
Diana,32,-,Seville,yes
Jack,44,1857.0,Madrid,yes
Grace,51,2497.0,Bilbao,no
Bob,52,2856.0,Zaragoza,no
Jack,27,2291.0,Seville,no
Alice,59,3715.0,Bilbao,no
Frank,38,3079.0,Bilbao,yes
Bob,63,3016.0,Bilbao,no
Grace,56,1516.0,Barcelona,no
Eve,69,3859.0,Valencia,no
Eve,unknown,1858.0,Bilbao,yes
Grace,46,3890.0,Zaragoza,no
Hank,29,4118.0,Madrid,yes
Diana,39,2910.0,Barcelona,no
Jack,unknown,3326.0,Barcelona,yes
Eve,39,-500,Bilbao,no
Bob,unknown,2344.0,Bilbao,no
Alice,32,3382.0,Seville,no
Charlie,49,3240.0,Madrid,no
Grace,51,1524.0,Barcelona,no
Frank,69,2265.0,Bilbao,yes
Diana,66,471.0,Barcelona,no
Eve,46,2830.0,Madrid,unknown
Ivy,47,993.0,Barcelona,yes
Frank,60,3404.0,Bilbao,yes
Alice,22,0,Valencia,no
Alice,49,2121.0,Madrid,yes
Eve,43,2917.0,Barcelona,no
Eve,59,2326.0,-,no
Ivy,60,2694.0,Valencia,no
Frank,52,1582.0,Valencia,yes
Hank,52,2998.0,Madrid,yes
Frank,54,1187.0,Barcelona,no
Diana,49,1036.0,Bilbao,yes
Grace,31,2402.0,Bilbao,no
Grace,34,2331.0,Valencia,yes
Hank,57,2718.0,Bilbao,yes
Bob,50,1980.0,Valencia,no
Grace,31,-,Bilbao,yes
Charlie,63,2628.0,Madrid,no
Hank,69,2686.0,Barcelona,no
Hank,51,2658.0,Bilbao,no
Grace,31,3302.0,Zaragoza,no
Jack,66,2961.0,Bilbao,yes
Frank,31,2854.0,Seville,yes
Alice,41,3089.0,Bilbao,no
Grace,62,1040.0,Seville,yes
Hank,46,1071.0,Barcelona,yes
Bob,32,2439.0,Valencia,yes
Bob,24,0,Seville,no
Charlie,38,2964.0,Seville,yes
Ivy,53,2516.0,Bilbao,yes
Frank,unknown,2965.0,Valencia,no
Jack,31,1504.0,Madrid,no
Ivy,27,2491.0,Barcelona,yes
Frank,55,-,Bilbao,no
Grace,27,2809.0,Madrid,no
Diana,23,-,Bilbao,yes
Alice,44,2779.0,Madrid,yes
Diana,48,1325.0,Valencia,yes
Frank,unknown,2193.0,Bilbao,yes
Bob,30,3216.0,Valencia,no
Charlie,31,2682.0,Bilbao,yes
Alice,37,-,Madrid,unknown
Hank,20,1962.0,Valencia,yes
Ivy,20,1299.0,Seville,yes
Ivy,38,1144.0,Bilbao,no
Diana,20,2594.0,Madrid,no
Frank,35,2948.0,Barcelona,yes
Jack,49,2852.0,Seville,yes
Frank,21,2982.0,-,no
Charlie,50,2490.0,Bilbao,yes
Diana,51,2281.0,Bilbao,no
Hank,48,1642.0,Valencia,no
Eve,unknown,2148.0,Seville,yes
Ivy,unknown,1443.0,Bilbao,no
Ivy,23,1824.0,Bilbao,yes
Alice,28,2571.0,Bilbao,no
Hank,35,2406.0,Bilbao,unknown
Diana,unknown,4952.0,Bilbao,no
Frank,63,1423.0,Madrid,unknown
Charlie,65,2400.0,Barcelona,no
Diana,49,1361.0,-,yes
Diana,40,2190.0,Seville,yes
Alice,40,2222.0,Madrid,yes
Hank,22,3176.0,Valencia,no
Bob,43,-,Seville,no
Diana,45,2347.0,Bilbao,no
Bob,30,2156.0,Bilbao,no
Bob,58,1379.0,Madrid,yes
Diana,60,1978.0,Valencia,yes
Jack,35,-,Madrid,yes
Jack,65,-,Bilbao,unknown
Diana,25,2947.0,Madrid,yes
Frank,65,2312.0,Seville,yes
Jack,58,2298.0,Seville,yes
Charlie,31,1123.0,Seville,unknown
Jack,52,2932.0,Seville,yes
Bob,35,1943.0,Seville,no
Charlie,59,3098.0,Seville,yes
Diana,28,3553.0,Madrid,yes
Alice,32,2350.0,Valencia,no
Ivy,unknown,1681.0,Seville,no
Ivy,29,2487.0,Barcelona,no
Diana,36,2779.0,Bilbao,yes
Ivy,50,2248.0,Barcelona,unknown
Hank,51,-,Bilbao,no
Ivy,47,2951.0,Madrid,unknown
Ivy,29,2898.0,Bilbao,yes
Frank,30,2223.0,Barcelona,yes
Bob,65,1177.0,Valencia,yes
Jack,32,2865.0,Barcelona,no
Grace,unknown,1886.0,Seville,no
Jack,42,2671.0,Barcelona,no
Jack,20,2621.0,Bilbao,yes
Bob,37,989.0,Seville,yes
Eve,62,2565.0,-,yes
Bob,33,2912.0,Seville,no
Alice,55,3010.0,Seville,yes
Jack,44,2594.0,Bilbao,yes
Jack,37,918.0,Barcelona,yes
Jack,53,3522.0,Seville,yes
Ivy,49,2829.0,Valencia,unknown
Grace,35,1537.0,Bilbao,yes
Frank,31,1870.0,Madrid,unknown
Jack,65,2685.0,Valencia,no
Frank,28,3044.0,Seville,no
Grace,67,2110.0,Valencia,no
Charlie,43,3160.0,Barcelona,no
Hank,69,1066.0,Valencia,no
Ivy,37,1666.0,Bilbao,yes
Grace,48,849.0,Barcelona,unknown
Eve,50,1782.0,Valencia,yes
